#
#
"# US Geological Survey, Water Resources Data"
# retrieved: 2014-02-06 16:21:33 EST      (nadww01)
#
# This file contains USGS Surface-Water Daily Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
"# For more details on why the statistics may not match, visit http://nwis.waterdata.usgs.gov/nwis/?dv_statistics_disclaimer."
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd  agency code
# site_no    USGS site number
#
#
# Sites in this file include:
# USGS 11458000 NAPA R NR NAPA CA
# 
# Explanation of Parameter Code and dd_nu used in the Statistics Data 
# parameter_cd  Parameter Name                                  dd_nu   Location Name
"# 00060         Discharge, cubic feet per second                2       "
"# 80154         Suspended sediment concentration, milligrams per liter          4       "
"# 80155         Suspended sediment discharge, tons per day              5       "
#
# Data heading explanations.
# begin_yr_dt ... First complete year of data of daily mean values for this day.
# end_yr_dt   ... Last complete year of data of daily mean values for this day.
# max_va      ... Maximum of daily mean values for this day.
# min_va      ... Minimum of daily mean values for this day.
# mean_va     ... Mean of daily mean values for this day.
# p05_va      ... 05 percentile of daily mean values for this day.
# p10_va      ... 10 percentile of daily mean values for this day.
# p20_va      ... 20 percentile of daily mean values for this day.
# p25_va      ... 25 percentile of daily mean values for this day.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
# p75_va      ... 75 percentile of daily mean values for this day.
# p80_va      ... 80 percentile of daily mean values for this day.
# p90_va      ... 90 percentile of daily mean values for this day.
# p95_va      ... 95 percentile of daily mean values for this day.
#
#
agency_cd       site_no parameter_cd    dd_nu   month_nu        day_nu  begin_yr        end_yr  count_nu        max_va_yr       max_va  min_va_yr       min_va  mean_va p05_va  p10_va  p20_va  p25_va  p50_va  p75_va  p80_va  p90_va  p95_va
5s      15s     5s      11n     3n      3n      6n      6n      8n      5n      12s     5n      12s     12s     12s     12s     12s     12s     12s     12s     12s     12s     12s
USGS    11458000        80155   5       3       29      1977    1978    2       1978    6.7     1977    0.01    3.4                                     3.4                             
USGS    11458000        80155   5       3       30      1977    1978    2       1978    4.1     1977    0.01    2.1                                     2.1                             
USGS    11458000        80155   5       3       31      1977    1978    2       1978    12      1977    0.01    6.0                                     6.0                             
USGS    11458000        80155   5       4       1       1977    1978    2       1978    15      1977    0.01    7.5                                     7.5                             
USGS    11458000        80155   5       4       2       1977    1978    2       1978    8.8     1977    0.01    4.4                                     4.4                             
USGS    11458000        80155   5       4       3       1977    1978    2       1978    6.1     1977    0.00    3.0                                     3.0                             
USGS    11458000        80155   5       4       4       1977    1978    2       1978    135     1977    0.00    68                                      68                              
USGS    11458000        80155   5       4       5       1977    1978    2       1978    25      1977    0.00    12                                      12                              
USGS    11458000        80155   5       4       6       1977    1978    2       1978    192     1977    0.00    96                                      96                              
USGS    11458000        80155   5       4       7       1977    1978    2       1978    88      1977    0.00    44                                      44                              
USGS    11458000        80155   5       4       8       1977    1978    2       1978    43      1977    0.00    21                                      21                              
USGS    11458000        80155   5       4       9       1977    1978    2       1978    22      1977    0.00    11                                      11                              
USGS    11458000        80155   5       4       10      1977    1978    2       1978    15      1977    0.00    7.5                                     7.5                             
USGS    11458000        80155   5       4       11      1977    1978    2       1978    12      1977    0.03    6.0                                     6.0                             
USGS    11458000        80155   5       4       12      1977    1978    2       1978    7.4     1977    0.02    3.7                                     3.7                             
USGS    11458000        80155   5       4       13      1977    1978    2       1978    4.7     1977    0.01    2.4                                     2.4                             
USGS    11458000        80155   5       4       14      1977    1978    2       1978    3.9     1977    0.01    2.0                                     2.0                             
USGS    11458000        80155   5       4       15      1977    1978    2       1978    69      1977    0.00    34                                      34                              
USGS    11458000        80155   5       4       16      1977    1978    2       1978    28      1977    0.00    14                                      14                              
USGS    11458000        80155   5       4       17      1977    1978    2       1978    11      1977    0.00    5.5                                     5.5                             
USGS    11458000        80155   5       4       18      1977    1978    2       1978    6.9     1977    0.00    3.5                                     3.5                             
USGS    11458000        80155   5       4       19      1977    1978    2       1978    5.7     1977    0.00    2.9                                     2.9                             
USGS    11458000        80155   5       4       20      1977    1978    2       1978    5.9     1977    0.00    3.0                                     3.0                             
USGS    11458000        80155   5       4       21      1977    1978    2       1978    4.5     1977    0.00    2.3                                     2.3                             
USGS    11458000        80155   5       4       22      1977    1978    2       1978    3.5     1977    0.00    1.7                                     1.7                             
USGS    11458000        80155   5       4       23      1977    1978    2       1978    2.9     1977    0.00    1.4                                     1.4                             
USGS    11458000        80155   5       4       24      1977    1978    2       1978    2.4     1977    0.00    1.2                                     1.2                             
USGS    11458000        80155   5       4       25      1977    1978    2       1978    7.7     1977    0.00    3.9                                     3.9                             
USGS    11458000        80155   5       4       26      1977    1978    2       1978    7.0     1977    0.00    3.5                                     3.5                             
USGS    11458000        80155   5       4       27      1977    1978    2       1978    6.2     1977    0.00    3.1                                     3.1                             
USGS    11458000        80155   5       4       28      1977    1978    2       1978    5.1     1977    0.00    2.6                                     2.6                             
USGS    11458000        80155   5       4       29      1977    1978    2       1978    4.3     1977    0.00    2.1                                     2.1                             
USGS    11458000        80155   5       4       30      1977    1978    2       1978    4.1     1977    0.00    2.0                                     2.0                             
USGS    11458000        80155   5       5       1       1977    1978    2       1978    3.5     1977    0.00    1.7                                     1.7                             
USGS    11458000        80155   5       5       2       1977    1978    2       1978    3.1     1977    0.00    1.5                                     1.5                             
USGS    11458000        80155   5       5       3       1977    1978    2       1978    2.3     1977    0.00    1.1                                     1.1                             
USGS    11458000        80155   5       5       4       1977    1978    2       1978    2.0     1977    0.00    1.0                                     1.0                             
USGS    11458000        80155   5       5       5       1977    1978    2       1978    1.6     1977    0.00    0.80                                    0.80                            
USGS    11458000        80155   5       5       6       1977    1978    2       1978    1.3     1977    0.00    0.65                                    0.65                            
USGS    11458000        80155   5       5       7       1977    1978    2       1978    1.0     1977    0.00    0.50                                    0.50                            
USGS    11458000        80155   5       5       8       1977    1978    2       1978    0.94    1977    0.00    0.47                                    0.47                            
USGS    11458000        80155   5       5       9       1977    1978    2       1978    1.1     1977    0.00    0.55                                    0.55                            
USGS    11458000        80155   5       5       10      1977    1978    2       1978    0.93    1977    0.00    0.47                                    0.47                            
USGS    11458000        80155   5       5       11      1977    1978    2       1978    0.69    1977    0.00    0.34                                    0.34                            
USGS    11458000        80155   5       5       12      1977    1978    2       1978    0.68    1977    0.00    0.34                                    0.34                            
USGS    11458000        80155   5       5       13      1977    1978    2       1978    0.69    1977    0.00    0.34                                    0.34                            
USGS    11458000        80155   5       5       14      1977    1978    2       1978    1.6     1977    0.00    0.80                                    0.80                            
USGS    11458000        80155   5       5       15      1977    1978    2       1978    0.72    1977    0.00    0.36                                    0.36                            
USGS    11458000        80155   5       5       16      1977    1978    2       1978    1.4     1977    0.00    0.70                                    0.70                            
USGS    11458000        80155   5       5       17      1977    1978    2       1978    0.68    1977    0.00    0.34                                    0.34                            
USGS    11458000        80155   5       5       18      1977    1978    2       1978    0.63    1977    0.00    0.32                                    0.32                            
USGS    11458000        80155   5       5       19      1977    1978    2       1978    0.60    1977    0.00    0.30                                    0.30                            
USGS    11458000        80155   5       5       20      1977    1978    2       1978    0.58    1977    0.00    0.29                                    0.29                            
USGS    11458000        80155   5       5       21      1977    1978    2       1978    0.55    1977    0.00    0.28                                    0.28                            
USGS    11458000        80155   5       5       22      1977    1978    2       1978    0.54    1977    0.00    0.27                                    0.27                            
USGS    11458000        80155   5       5       23      1977    1978    2       1978    0.51    1977    0.00    0.26                                    0.26                            
USGS    11458000        80155   5       5       24      1977    1978    2       1978    0.69    1977    0.00    0.34                                    0.34                            
USGS    11458000        80155   5       5       25      1977    1978    2       1978    0.51    1977    0.00    0.26                                    0.26                            
USGS    11458000        80155   5       5       26      1977    1978    2       1978    0.35    1977    0.00    0.17                                    0.17                            
USGS    11458000        80155   5       5       27      1977    1978    2       1978    0.35    1977    0.00    0.17                                    0.17                            
USGS    11458000        80155   5       5       28      1977    1978    2       1978    0.46    1977    0.00    0.23                                    0.23                            
USGS    11458000        80155   5       5       29      1977    1978    2       1978    0.77    1977    0.00    0.39                                    0.39                            
USGS    11458000        80155   5       5       30      1977    1978    2       1978    0.72    1977    0.00    0.36                                    0.36                            
USGS    11458000        80155   5       5       31      1977    1978    2       1978    0.76    1977    0.00    0.38                                    0.38                            
USGS    11458000        80155   5       6       1       1977    1978    2       1978    0.53    1977    0.00    0.27                                    0.27                            
USGS    11458000        80155   5       6       2       1977    1978    2       1978    0.26    1977    0.00    0.13                                    0.13                            
USGS    11458000        80155   5       6       3       1977    1978    2       1978    0.26    1977    0.00    0.13                                    0.13                            
USGS    11458000        80155   5       6       4       1977    1978    2       1978    0.16    1977    0.00    0.08                                    0.08                            
USGS    11458000        80155   5       6       5       1977    1978    2       1978    0.16    1977    0.00    0.08                                    0.08                            
USGS    11458000        80155   5       6       6       1977    1978    2       1978    0.15    1977    0.00    0.07                                    0.07                            
USGS    11458000        80155   5       6       7       1977    1978    2       1978    0.21    1977    0.00    0.10                                    0.10                            
USGS    11458000        80155   5       6       8       1977    1978    2       1978    0.27    1977    0.00    0.14                                    0.14                            
USGS    11458000        80155   5       6       9       1977    1978    2       1978    0.19    1977    0.00    0.10                                    0.10                            
USGS    11458000        80155   5       6       10      1977    1978    2       1978    0.12    1977    0.00    0.06                                    0.06                            
USGS    11458000        80155   5       6       11      1977    1978    2       1978    0.19    1977    0.00    0.10                                    0.10                            
USGS    11458000        80155   5       6       12      1977    1978    2       1978    0.25    1977    0.00    0.12                                    0.12                            
USGS    11458000        80155   5       6       13      1977    1978    2       1978    0.17    1977    0.00    0.09                                    0.09                            
USGS    11458000        80155   5       6       14      1977    1978    2       1978    0.24    1977    0.00    0.12                                    0.12                            
USGS    11458000        80155   5       6       15      1977    1978    2       1978    0.24    1977    0.00    0.12                                    0.12                            
USGS    11458000        80155   5       6       16      1977    1978    2       1978    0.28    1977    0.00    0.14                                    0.14                            
USGS    11458000        80155   5       6       17      1977    1978    2       1978    0.24    1977    0.00    0.12                                    0.12                            
USGS    11458000        80155   5       6       18      1977    1978    2       1978    0.30    1977    0.00    0.15                                    0.15                            
USGS    11458000        80155   5       6       19      1977    1978    2       1978    0.26    1977    0.00    0.13                                    0.13                            
USGS    11458000        80155   5       6       20      1977    1978    2       1978    0.16    1977    0.00    0.08                                    0.08                            
USGS    11458000        80155   5       6       21      1977    1978    2       1978    0.13    1977    0.00    0.07                                    0.07                            
USGS    11458000        80155   5       6       22      1977    1978    2       1978    0.14    1977    0.00    0.07                                    0.07                            
USGS    11458000        80155   5       6       23      1977    1978    2       1978    0.11    1977    0.00    0.06                                    0.06                            
USGS    11458000        80155   5       6       24      1977    1978    2       1978    0.08    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       6       25      1977    1978    2       1978    0.08    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       6       26      1977    1978    2       1978    0.09    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       6       27      1977    1978    2       1978    0.10    1977    0.00    0.05                                    0.05                            
USGS    11458000        80155   5       6       28      1977    1978    2       1978    0.13    1977    0.00    0.07                                    0.07                            
USGS    11458000        80155   5       6       29      1977    1978    2       1978    0.12    1977    0.00    0.06                                    0.06                            
USGS    11458000        80155   5       6       30      1977    1978    2       1978    0.07    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       7       1       1977    1978    2       1978    0.06    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       7       2       1977    1978    2       1978    0.08    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       7       3       1977    1978    2       1978    0.08    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       7       4       1977    1978    2       1978    0.07    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       7       5       1977    1978    2       1978    0.12    1977    0.00    0.06                                    0.06                            
USGS    11458000        80155   5       7       6       1977    1978    2       1978    0.14    1977    0.00    0.07                                    0.07                            
USGS    11458000        80155   5       7       7       1977    1978    2       1978    0.15    1977    0.00    0.07                                    0.07                            
USGS    11458000        80155   5       7       8       1977    1978    2       1978    0.15    1977    0.00    0.07                                    0.07                            
USGS    11458000        80155   5       7       9       1977    1978    2       1978    0.09    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       7       10      1977    1978    2       1978    0.06    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       7       11      1977    1978    2       1978    0.09    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       7       12      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       7       13      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       7       14      1977    1978    2       1978    0.05    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       7       15      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       7       16      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       7       17      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       7       18      1977    1978    2       1978    0.04    1977    0.00    0.02                                    0.02                            
USGS    11458000        80155   5       7       19      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       7       20      1977    1978    2       1978    0.05    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       7       21      1977    1978    2       1978    0.06    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       7       22      1977    1978    2       1978    0.06    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       7       23      1977    1978    2       1978    0.06    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       7       24      1977    1978    2       1978    0.06    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       7       25      1977    1978    2       1978    0.04    1977    0.00    0.02                                    0.02                            
USGS    11458000        80155   5       7       26      1977    1978    2       1978    0.05    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       7       27      1977    1978    2       1978    0.07    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       7       28      1977    1978    2       1978    0.11    1977    0.00    0.06                                    0.06                            
USGS    11458000        80155   5       7       29      1977    1978    2       1978    0.08    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       7       30      1977    1978    2       1978    0.06    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       7       31      1977    1978    2       1978    0.05    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       8       1       1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       2       1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       3       1977    1978    2       1978    0.06    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       8       4       1977    1978    2       1978    0.04    1977    0.00    0.02                                    0.02                            
USGS    11458000        80155   5       8       5       1977    1978    2       1978    0.05    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       8       6       1977    1978    2       1978    0.08    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       8       7       1977    1978    2       1978    0.09    1977    0.00    0.04                                    0.04                            
USGS    11458000        80155   5       8       8       1977    1978    2       1978    0.05    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       8       9       1977    1978    2       1978    0.01    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       10      1977    1978    2       1978    0.01    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       11      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       12      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       13      1977    1978    2       1978    0.05    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       8       14      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       15      1977    1978    2       1978    0.01    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       16      1977    1978    2       1978    0.01    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       17      1977    1978    2       1978    0.01    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       18      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       19      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       20      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       21      1977    1978    2       1978    0.04    1977    0.00    0.02                                    0.02                            
USGS    11458000        80155   5       8       22      1977    1978    2       1978    0.04    1977    0.00    0.02                                    0.02                            
USGS    11458000        80155   5       8       23      1977    1978    2       1978    0.06    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       8       24      1977    1978    2       1978    0.04    1977    0.00    0.02                                    0.02                            
USGS    11458000        80155   5       8       25      1977    1978    2       1978    0.04    1977    0.00    0.02                                    0.02                            
USGS    11458000        80155   5       8       26      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       27      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       28      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       29      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       30      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       8       31      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       1       1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       2       1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       3       1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       4       1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       5       1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       6       1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       7       1977    1978    2       1978    0.21    1977    0.00    0.10                                    0.10                            
USGS    11458000        80155   5       9       8       1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       9       1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       10      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       11      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       12      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       13      1977    1978    2       1978    0.01    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       14      1977    1978    2       1978    0.01    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       15      1977    1978    2       1978    0.01    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       16      1977    1978    2       1978    0.01    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       17      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       18      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       19      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       20      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       21      1977    1978    2       1978    0.03    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       22      1977    1978    2       1978    0.05    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       9       23      1977    1978    2       1978    0.05    1977    0.00    0.03                                    0.03                            
USGS    11458000        80155   5       9       24      1977    1978    2       1978    0.04    1977    0.00    0.02                                    0.02                            
USGS    11458000        80155   5       9       25      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       26      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       27      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       28      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       29      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       9       30      1977    1978    2       1978    0.02    1977    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       10      1       1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       10      2       1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       10      3       1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       10      4       1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       10      5       1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      6       1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      7       1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       10      8       1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       10      9       1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      10      1977    1978    2       1978    0.00    1978    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      11      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      12      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      13      1977    1978    2       1978    0.00    1978    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      14      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      15      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      16      1977    1978    2       1978    0.00    1978    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      17      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      18      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      19      1977    1978    2       1978    0.00    1978    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      20      1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       10      21      1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       10      22      1977    1978    2       1978    0.00    1978    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      23      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      24      1977    1978    2       1978    0.00    1978    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      25      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      26      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      27      1977    1978    2       1978    0.00    1978    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      28      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      29      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       10      30      1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       10      31      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      1       1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      2       1977    1978    2       1978    0.00    1978    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      3       1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      4       1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      5       1977    1978    2       1978    0.00    1978    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      6       1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      7       1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      8       1977    1978    2       1978    0.00    1978    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      9       1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      10      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      11      1977    1978    2       1978    0.00    1978    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      12      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      13      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      14      1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       11      15      1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       11      16      1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       11      17      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      18      1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       11      19      1977    1978    2       1977    0.01    1978    0.00    0.01                                    0.01                            
USGS    11458000        80155   5       11      20      1977    1978    2       1977    0.00    1977    0.00    0.00                                    0.00                            
USGS    11458000        80155   5       11      21      1977    1978    2       1978    1100    1977    0.00    550                                     550                             
USGS    11458000        80155   5       11      22      1977    1978    2       1978    9210    1977    0.00    4610                                    4610                            
USGS    11458000        80155   5       11      23      1977    1978    2       1978    10      1977    0.00    5.0                                     5.0                             
USGS    11458000        80155   5       11      24      1977    1978    2       1978    1.1     1977    0.00    0.55                                    0.55                            
USGS    11458000        80155   5       11      25      1977    1978    2       1978    0.39    1977    0.00    0.20                                    0.20                            
